year,total_games,total_wins,total_kills,total_deaths,total_assists,team_kills,team_deaths,total_gold,total_damage,total_wards_placed,total_wards_killed,total_creep_score,total_game_minutes,total_first_bloods,total_losses,kda_ratio,kd_ratio,kill_participation,death_percent,kill_share,creep_score,creeps_per_minute,gold_percent,damage_per_minute,first_blood,wards_per_minute,wards_cleared_per_minute,Games,Win rate,K:D,GPM,GDM,Game duration,Kills / game,Deaths / game,Towers killed,Towers lost,FB%,FT%,DRAPG,DRA%,HERPG,HER%,DRA@15,TD@15,GD@15,NASHPG,NASH%,CSM,DPM,WPM,VWPM,WCPM,result_stats,kills,deaths,assists,teamkills,teamdeaths,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,total cs,minionkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,goldat15,xpat15,csat15,PlayerPick_Aatrox,PlayerPick_Ahri,PlayerPick_Akali,PlayerPick_Akshan,PlayerPick_Alistar,PlayerPick_Amumu,PlayerPick_Anivia,PlayerPick_Annie,PlayerPick_Aphelios,PlayerPick_Ashe,PlayerPick_Aurelion Sol,PlayerPick_Azir,PlayerPick_Bard,PlayerPick_Bel'Veth,PlayerPick_Blitzcrank,PlayerPick_Brand,PlayerPick_Braum,PlayerPick_Briar,PlayerPick_Caitlyn,PlayerPick_Camille,PlayerPick_Cassiopeia,PlayerPick_Cho'Gath,PlayerPick_Corki,PlayerPick_Darius,PlayerPick_Diana,PlayerPick_Dr. Mundo,PlayerPick_Draven,PlayerPick_Ekko,PlayerPick_Elise,PlayerPick_Evelynn,PlayerPick_Ezreal,PlayerPick_Fiddlesticks,PlayerPick_Fiora,PlayerPick_Fizz,PlayerPick_Galio,PlayerPick_Gangplank,PlayerPick_Garen,PlayerPick_Gnar,PlayerPick_Gragas,PlayerPick_Graves,PlayerPick_Gwen,PlayerPick_Hecarim,PlayerPick_Heimerdinger,PlayerPick_Illaoi,PlayerPick_Irelia,PlayerPick_Ivern,PlayerPick_Janna,PlayerPick_Jarvan IV,PlayerPick_Jax,PlayerPick_Jayce,PlayerPick_Jhin,PlayerPick_Jinx,PlayerPick_K'Sante,PlayerPick_Kai'Sa,PlayerPick_Kalista,PlayerPick_Karma,PlayerPick_Karthus,PlayerPick_Kassadin,PlayerPick_Katarina,PlayerPick_Kayle,PlayerPick_Kayn,PlayerPick_Kennen,PlayerPick_Kha'Zix,PlayerPick_Kindred,PlayerPick_Kled,PlayerPick_Kog'Maw,PlayerPick_LeBlanc,PlayerPick_Lee Sin,PlayerPick_Leona,PlayerPick_Lillia,PlayerPick_Lissandra,PlayerPick_Lucian,PlayerPick_Lulu,PlayerPick_Lux,PlayerPick_Malphite,PlayerPick_Malzahar,PlayerPick_Maokai,PlayerPick_Master Yi,PlayerPick_Milio,PlayerPick_Miss Fortune,PlayerPick_Mordekaiser,PlayerPick_Morgana,PlayerPick_Naafiri,PlayerPick_Nami,PlayerPick_Nasus,PlayerPick_Nautilus,PlayerPick_Neeko,PlayerPick_Nidalee,PlayerPick_Nilah,PlayerPick_Nocturne,PlayerPick_Nunu & Willump,PlayerPick_Olaf,PlayerPick_Orianna,PlayerPick_Ornn,PlayerPick_Pantheon,PlayerPick_Poppy,PlayerPick_Pyke,PlayerPick_Qiyana,PlayerPick_Quinn,PlayerPick_Rakan,PlayerPick_Rammus,PlayerPick_Rek'Sai,PlayerPick_Rell,PlayerPick_Renata Glasc,PlayerPick_Renekton,PlayerPick_Rengar,PlayerPick_Riven,PlayerPick_Rumble,PlayerPick_Ryze,PlayerPick_Samira,PlayerPick_Sejuani,PlayerPick_Senna,PlayerPick_Seraphine,PlayerPick_Sett,PlayerPick_Shaco,PlayerPick_Shen,PlayerPick_Shyvana,PlayerPick_Singed,PlayerPick_Sion,PlayerPick_Sivir,PlayerPick_Skarner,PlayerPick_Sona,PlayerPick_Soraka,PlayerPick_Swain,PlayerPick_Sylas,PlayerPick_Syndra,PlayerPick_Tahm Kench,PlayerPick_Taliyah,PlayerPick_Talon,PlayerPick_Taric,PlayerPick_Teemo,PlayerPick_Thresh,PlayerPick_Tristana,PlayerPick_Trundle,PlayerPick_Tryndamere,PlayerPick_Twisted Fate,PlayerPick_Twitch,PlayerPick_Udyr,PlayerPick_Urgot,PlayerPick_Varus,PlayerPick_Vayne,PlayerPick_Veigar,PlayerPick_Vel'Koz,PlayerPick_Vex,PlayerPick_Vi,PlayerPick_Viego,PlayerPick_Viktor,PlayerPick_Vladimir,PlayerPick_Volibear,PlayerPick_Warwick,PlayerPick_Wukong,PlayerPick_Xayah,PlayerPick_Xerath,PlayerPick_Xin Zhao,PlayerPick_Yasuo,PlayerPick_Yone,PlayerPick_Yorick,PlayerPick_Yuumi,PlayerPick_Zac,PlayerPick_Zed,PlayerPick_Zeri,PlayerPick_Ziggs,PlayerPick_Zilean,PlayerPick_Zoe,PlayerPick_Zyra,TeamPick_Aatrox,TeamPick_Ahri,TeamPick_Akali,TeamPick_Akshan,TeamPick_Alistar,TeamPick_Amumu,TeamPick_Anivia,TeamPick_Annie,TeamPick_Aphelios,TeamPick_Ashe,TeamPick_Aurelion Sol,TeamPick_Azir,TeamPick_Bard,TeamPick_Bel'Veth,TeamPick_Blitzcrank,TeamPick_Brand,TeamPick_Braum,TeamPick_Briar,TeamPick_Caitlyn,TeamPick_Camille,TeamPick_Cassiopeia,TeamPick_Cho'Gath,TeamPick_Corki,TeamPick_Darius,TeamPick_Diana,TeamPick_Dr. Mundo,TeamPick_Draven,TeamPick_Ekko,TeamPick_Elise,TeamPick_Evelynn,TeamPick_Ezreal,TeamPick_Fiddlesticks,TeamPick_Fiora,TeamPick_Fizz,TeamPick_Galio,TeamPick_Gangplank,TeamPick_Garen,TeamPick_Gnar,TeamPick_Gragas,TeamPick_Graves,TeamPick_Gwen,TeamPick_Hecarim,TeamPick_Heimerdinger,TeamPick_Illaoi,TeamPick_Irelia,TeamPick_Ivern,TeamPick_Janna,TeamPick_Jarvan IV,TeamPick_Jax,TeamPick_Jayce,TeamPick_Jhin,TeamPick_Jinx,TeamPick_K'Sante,TeamPick_Kai'Sa,TeamPick_Kalista,TeamPick_Karma,TeamPick_Karthus,TeamPick_Kassadin,TeamPick_Katarina,TeamPick_Kayle,TeamPick_Kayn,TeamPick_Kennen,TeamPick_Kha'Zix,TeamPick_Kindred,TeamPick_Kled,TeamPick_Kog'Maw,TeamPick_LeBlanc,TeamPick_Lee Sin,TeamPick_Leona,TeamPick_Lillia,TeamPick_Lissandra,TeamPick_Lucian,TeamPick_Lulu,TeamPick_Lux,TeamPick_Malphite,TeamPick_Malzahar,TeamPick_Maokai,TeamPick_Master Yi,TeamPick_Milio,TeamPick_Miss Fortune,TeamPick_Mordekaiser,TeamPick_Morgana,TeamPick_Naafiri,TeamPick_Nami,TeamPick_Nasus,TeamPick_Nautilus,TeamPick_Neeko,TeamPick_Nidalee,TeamPick_Nilah,TeamPick_Nocturne,TeamPick_Nunu & Willump,TeamPick_Olaf,TeamPick_Orianna,TeamPick_Ornn,TeamPick_Pantheon,TeamPick_Poppy,TeamPick_Pyke,TeamPick_Qiyana,TeamPick_Quinn,TeamPick_Rakan,TeamPick_Rammus,TeamPick_Rek'Sai,TeamPick_Rell,TeamPick_Renata Glasc,TeamPick_Renekton,TeamPick_Rengar,TeamPick_Riven,TeamPick_Rumble,TeamPick_Ryze,TeamPick_Samira,TeamPick_Sejuani,TeamPick_Senna,TeamPick_Seraphine,TeamPick_Sett,TeamPick_Shaco,TeamPick_Shen,TeamPick_Shyvana,TeamPick_Singed,TeamPick_Sion,TeamPick_Sivir,TeamPick_Skarner,TeamPick_Sona,TeamPick_Soraka,TeamPick_Swain,TeamPick_Sylas,TeamPick_Syndra,TeamPick_Tahm Kench,TeamPick_Taliyah,TeamPick_Talon,TeamPick_Taric,TeamPick_Teemo,TeamPick_Thresh,TeamPick_Tristana,TeamPick_Trundle,TeamPick_Tryndamere,TeamPick_Twisted Fate,TeamPick_Twitch,TeamPick_Udyr,TeamPick_Urgot,TeamPick_Varus,TeamPick_Vayne,TeamPick_Veigar,TeamPick_Vel'Koz,TeamPick_Vex,TeamPick_Vi,TeamPick_Viego,TeamPick_Viktor,TeamPick_Vladimir,TeamPick_Volibear,TeamPick_Warwick,TeamPick_Wukong,TeamPick_Xayah,TeamPick_Xerath,TeamPick_Xin Zhao,TeamPick_Yasuo,TeamPick_Yone,TeamPick_Yorick,TeamPick_Yuumi,TeamPick_Zac,TeamPick_Zed,TeamPick_Zeri,TeamPick_Ziggs,TeamPick_Zilean,TeamPick_Zoe,TeamPick_Zyra,OppPick_Aatrox,OppPick_Ahri,OppPick_Akali,OppPick_Akshan,OppPick_Alistar,OppPick_Amumu,OppPick_Anivia,OppPick_Annie,OppPick_Aphelios,OppPick_Ashe,OppPick_Aurelion Sol,OppPick_Azir,OppPick_Bard,OppPick_Bel'Veth,OppPick_Blitzcrank,OppPick_Brand,OppPick_Braum,OppPick_Briar,OppPick_Caitlyn,OppPick_Camille,OppPick_Cassiopeia,OppPick_Cho'Gath,OppPick_Corki,OppPick_Darius,OppPick_Diana,OppPick_Dr. Mundo,OppPick_Draven,OppPick_Ekko,OppPick_Elise,OppPick_Evelynn,OppPick_Ezreal,OppPick_Fiddlesticks,OppPick_Fiora,OppPick_Fizz,OppPick_Galio,OppPick_Gangplank,OppPick_Garen,OppPick_Gnar,OppPick_Gragas,OppPick_Graves,OppPick_Gwen,OppPick_Hecarim,OppPick_Heimerdinger,OppPick_Illaoi,OppPick_Irelia,OppPick_Ivern,OppPick_Janna,OppPick_Jarvan IV,OppPick_Jax,OppPick_Jayce,OppPick_Jhin,OppPick_Jinx,OppPick_K'Sante,OppPick_Kai'Sa,OppPick_Kalista,OppPick_Karma,OppPick_Karthus,OppPick_Kassadin,OppPick_Katarina,OppPick_Kayle,OppPick_Kayn,OppPick_Kennen,OppPick_Kha'Zix,OppPick_Kindred,OppPick_Kled,OppPick_Kog'Maw,OppPick_LeBlanc,OppPick_Lee Sin,OppPick_Leona,OppPick_Lillia,OppPick_Lissandra,OppPick_Lucian,OppPick_Lulu,OppPick_Lux,OppPick_Malphite,OppPick_Malzahar,OppPick_Maokai,OppPick_Master Yi,OppPick_Milio,OppPick_Miss Fortune,OppPick_Mordekaiser,OppPick_Morgana,OppPick_Naafiri,OppPick_Nami,OppPick_Nasus,OppPick_Nautilus,OppPick_Neeko,OppPick_Nidalee,OppPick_Nilah,OppPick_Nocturne,OppPick_Nunu & Willump,OppPick_Olaf,OppPick_Orianna,OppPick_Ornn,OppPick_Pantheon,OppPick_Poppy,OppPick_Pyke,OppPick_Qiyana,OppPick_Quinn,OppPick_Rakan,OppPick_Rammus,OppPick_Rek'Sai,OppPick_Rell,OppPick_Renata Glasc,OppPick_Renekton,OppPick_Rengar,OppPick_Riven,OppPick_Rumble,OppPick_Ryze,OppPick_Samira,OppPick_Sejuani,OppPick_Senna,OppPick_Seraphine,OppPick_Sett,OppPick_Shaco,OppPick_Shen,OppPick_Shyvana,OppPick_Singed,OppPick_Sion,OppPick_Sivir,OppPick_Skarner,OppPick_Sona,OppPick_Soraka,OppPick_Swain,OppPick_Sylas,OppPick_Syndra,OppPick_Tahm Kench,OppPick_Taliyah,OppPick_Talon,OppPick_Taric,OppPick_Teemo,OppPick_Thresh,OppPick_Tristana,OppPick_Trundle,OppPick_Tryndamere,OppPick_Twisted Fate,OppPick_Twitch,OppPick_Udyr,OppPick_Urgot,OppPick_Varus,OppPick_Vayne,OppPick_Veigar,OppPick_Vel'Koz,OppPick_Vex,OppPick_Vi,OppPick_Viego,OppPick_Viktor,OppPick_Vladimir,OppPick_Volibear,OppPick_Warwick,OppPick_Wukong,OppPick_Xayah,OppPick_Xerath,OppPick_Xin Zhao,OppPick_Yasuo,OppPick_Yone,OppPick_Yorick,OppPick_Yuumi,OppPick_Zac,OppPick_Zed,OppPick_Zeri,OppPick_Ziggs,OppPick_Zilean,OppPick_Zoe,OppPick_Zyra
0.0,261.64063439259974,143.7772739210365,731.4282266771718,655.6847121304969,1647.9562432519187,3592.1518865446906,3302.483804604745,3108370.6572120576,3529494.3868364994,5750.310896145204,2537.872800490239,55958.86376024979,653751.5691032712,27.056914412442733,117.86336047156323,3.524624311840504,1.1096363159540623,0.6572244542617993,0.1993475589534695,0.20101494228589997,55958.86376024979,6.348362459630228,0.00020502533214796818,404.9619338423467,27.056914412442733,0.6455693281338627,0.2798235024896134,63.17264291342029,49.31933029852052,1.020964807843824,1784.5266246461817,-6.115996965187195,32.593159317945265,13.287201260614546,13.454962794362253,5.978573054364002,6.091760191426652,0.4843842248095946,0.4830138813504917,2.1547231316933675,0.49558729755755937,0.779842598266655,0.4987838863112435,0.8128331144766406,-0.00611252152090811,-38.956511716128276,0.6844664273833492,0.4931982228836557,31.99850827278299,1988.886746038694,3.234525080976976,1.2153771338527533,1.398442382328052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
